,subject,task,session_idx,score,sequence_id
65,5e4a9e0ade1012000aa3de0e,ada-pos,2,0.3586352766025737,53
66,5e4a9e0ade1012000aa3de0e,ada-pos,3,0.39269511065606144,44
67,5e4a9e0ade1012000aa3de0e,ada-pos,4,0.40302906859248044,20
68,5e4a9e0ade1012000aa3de0e,ada-pos,5,0.5560469700048081,64
69,5e4a9e0ade1012000aa3de0e,ada-prob,0,0.27951525747148065,33
70,5e4a9e0ade1012000aa3de0e,ada-prob,1,6.523928788702039e-05,114
71,5e4a9e0ade1012000aa3de0e,ada-prob,2,0.24811655406718158,142
72,5e4a9e0ade1012000aa3de0e,ada-prob,3,0.6380791654702883,46
73,5e4a9e0ade1012000aa3de0e,ada-prob,4,0.14900939651845455,147
74,5e4a9e0ade1012000aa3de0e,ada-prob,5,9.946279179204857e-05,86
75,5e4a9e0ade1012000aa3de0e,ada-prob,6,0.00934644662753011,43
76,5e4a9e0ade1012000aa3de0e,ada-prob,7,1.0,19
77,5e4a9e0ade1012000aa3de0e,ada-prob,8,0.21881753317023547,116
78,5e4a9e0ade1012000aa3de0e,ada-prob,9,0.239471920222479,51
79,5e4a9e0ade1012000aa3de0e,ada-prob,10,0.20211170318153004,47
80,5e4a9e0ade1012000aa3de0e,ada-prob,11,0.3998608489303437,91
81,5e4a9e0ade1012000aa3de0e,ada-prob,12,0.04312583385141057,84
82,5e4a9e0ade1012000aa3de0e,ada-prob,13,0.8268990004845924,85
83,5e4a9e0ade1012000aa3de0e,ada-prob,14,0.19167026278804394,18
84,5b0710e7a84dcf0001beee8a,ada-prob,0,1.0,59
85,5b0710e7a84dcf0001beee8a,ada-prob,1,1.0,123
86,5b0710e7a84dcf0001beee8a,ada-prob,2,0.5165019786045114,132
87,5b0710e7a84dcf0001beee8a,ada-prob,3,0.5244697764714698,138
88,5b0710e7a84dcf0001beee8a,ada-prob,4,0.7861851181997591,133
89,5b0710e7a84dcf0001beee8a,ada-prob,5,0.3582739420627722,134
90,5b0710e7a84dcf0001beee8a,ada-prob,6,0.4899153790961528,140
91,5b0710e7a84dcf0001beee8a,ada-prob,7,0.34331147780117854,17
92,5b0710e7a84dcf0001beee8a,ada-prob,8,0.8729846095527869,148
93,5b0710e7a84dcf0001beee8a,ada-prob,9,0.793254015873263,69
94,5b0710e7a84dcf0001beee8a,ada-prob,10,0.9910029555821032,82
95,5b0710e7a84dcf0001beee8a,ada-prob,11,0.5775896124515323,99
96,5b0710e7a84dcf0001beee8a,ada-prob,12,0.24289602584567815,145
97,5b0710e7a84dcf0001beee8a,ada-prob,13,0.46806020631198186,73
98,5b0710e7a84dcf0001beee8a,ada-prob,14,0.3214152692847184,79
99,5b0710e7a84dcf0001beee8a,ada-pos,0,0.333792671199105,72
100,5b0710e7a84dcf0001beee8a,ada-pos,1,0.9862483285895438,4
101,5b0710e7a84dcf0001beee8a,ada-pos,2,1.0,74
102,5b0710e7a84dcf0001beee8a,ada-pos,3,0.9455941657091705,89
103,5b0710e7a84dcf0001beee8a,ada-pos,4,0.5124179842546868,83
104,5b0710e7a84dcf0001beee8a,ada-pos,5,0.5755081574565265,96
105,5c573e54e9813700018acc31,ada-prob,0,0.24076120340955667,99
106,5c573e54e9813700018acc31,ada-prob,1,0.48239307366707734,42
107,5c573e54e9813700018acc31,ada-prob,2,0.22048142596441853,57
108,5c573e54e9813700018acc31,ada-prob,3,0.8461796998034766,101
109,5c573e54e9813700018acc31,ada-prob,4,0.5221706200578786,55
110,5c573e54e9813700018acc31,ada-prob,5,0.5803277919026106,39
111,5c573e54e9813700018acc31,ada-prob,6,0.2505391757171222,7
112,5c573e54e9813700018acc31,ada-prob,7,0.6566684664438434,146
113,5c573e54e9813700018acc31,ada-prob,8,0.7478027329952159,132
114,5c573e54e9813700018acc31,ada-prob,9,0.4891099171444937,145
115,5c573e54e9813700018acc31,ada-prob,10,0.7628679433385483,5
116,5c573e54e9813700018acc31,ada-prob,11,0.11400412305917539,107
117,5c573e54e9813700018acc31,ada-prob,12,0.4593571051563083,23
118,5c573e54e9813700018acc31,ada-prob,13,0.742475475590116,35
119,5c573e54e9813700018acc31,ada-prob,14,0.21388990765635352,128
120,5c573e54e9813700018acc31,ada-pos,0,0.4280982199205443,19
121,5c573e54e9813700018acc31,ada-pos,1,0.66634909843396,56
122,5c573e54e9813700018acc31,ada-pos,2,0.8087944261483591,69
123,5c573e54e9813700018acc31,ada-pos,3,0.6718094510020756,53
124,5c573e54e9813700018acc31,ada-pos,4,0.6185990697554838,89
125,5c573e54e9813700018acc31,ada-pos,5,0.6453115138800657,35
126,5f5c0a54a38ae61d4c3b5b4c,ada-pos,0,1.0,36
127,5f5c0a54a38ae61d4c3b5b4c,ada-pos,1,0.7912021595518387,21
128,5f5c0a54a38ae61d4c3b5b4c,ada-pos,2,0.6389050379525162,55
129,5f5c0a54a38ae61d4c3b5b4c,ada-pos,3,0.7676379709033854,78
130,5f5c0a54a38ae61d4c3b5b4c,ada-pos,4,0.640358567668449,18
131,5f5c0a54a38ae61d4c3b5b4c,ada-pos,5,0.9380987005975344,54
132,5f5c0a54a38ae61d4c3b5b4c,ada-prob,0,0.8108538279049542,96
133,5f5c0a54a38ae61d4c3b5b4c,ada-prob,1,0.6314882888784811,51
134,5f5c0a54a38ae61d4c3b5b4c,ada-prob,2,1.0,24
135,5f5c0a54a38ae61d4c3b5b4c,ada-prob,3,0.5361956084700783,115
136,5f5c0a54a38ae61d4c3b5b4c,ada-prob,4,0.9177049495863895,126
137,5f5c0a54a38ae61d4c3b5b4c,ada-prob,5,0.4999624469019988,80
138,5f5c0a54a38ae61d4c3b5b4c,ada-prob,6,0.5637483107435071,34
139,5f5c0a54a38ae61d4c3b5b4c,ada-prob,7,0.5929342966543403,61
140,5f5c0a54a38ae61d4c3b5b4c,ada-prob,8,0.9929808191589014,60
141,5f5c0a54a38ae61d4c3b5b4c,ada-prob,9,0.8324470736330917,128
142,5f5c0a54a38ae61d4c3b5b4c,ada-prob,10,0.5459603435367457,56
143,5f5c0a54a38ae61d4c3b5b4c,ada-prob,11,0.8747132090811699,65
144,5f5c0a54a38ae61d4c3b5b4c,ada-prob,12,0.5057889852281171,127
145,5f5c0a54a38ae61d4c3b5b4c,ada-prob,13,0.5672724821084199,57
146,5f5c0a54a38ae61d4c3b5b4c,ada-prob,14,0.5157763209216429,111
147,60317fc2c8f6320ecde4bcb3,ada-pos,0,0.0,91
148,60317fc2c8f6320ecde4bcb3,ada-pos,1,0.4400433010728958,22
149,60317fc2c8f6320ecde4bcb3,ada-pos,2,0.3281138823721943,40
150,60317fc2c8f6320ecde4bcb3,ada-pos,3,0.5768575740263467,34
151,60317fc2c8f6320ecde4bcb3,ada-pos,4,0.4649542368807804,10
152,60317fc2c8f6320ecde4bcb3,ada-pos,5,0.520924466713383,76
153,60317fc2c8f6320ecde4bcb3,ada-prob,0,0.40756509436695815,77
154,60317fc2c8f6320ecde4bcb3,ada-prob,1,0.4712678426670975,99
155,60317fc2c8f6320ecde4bcb3,ada-prob,2,0.3943820603069617,53
156,60317fc2c8f6320ecde4bcb3,ada-prob,3,0.5702692224858068,70
157,60317fc2c8f6320ecde4bcb3,ada-prob,4,0.658213953203796,51
158,60317fc2c8f6320ecde4bcb3,ada-prob,5,0.4973767975342971,86
159,60317fc2c8f6320ecde4bcb3,ada-prob,6,0.9340382848706312,123
160,60317fc2c8f6320ecde4bcb3,ada-prob,7,1.0,52
161,60317fc2c8f6320ecde4bcb3,ada-prob,8,1.0,109
162,60317fc2c8f6320ecde4bcb3,ada-prob,9,0.2786533253469013,69
163,60317fc2c8f6320ecde4bcb3,ada-prob,10,0.9389014983412992,75
164,60317fc2c8f6320ecde4bcb3,ada-prob,11,0.004223576300180114,96
165,60317fc2c8f6320ecde4bcb3,ada-prob,12,0.41755743180982235,64
166,60317fc2c8f6320ecde4bcb3,ada-prob,13,0.7472056685183558,12
167,60317fc2c8f6320ecde4bcb3,ada-prob,14,0.21969617365002217,13
168,60f47600a931759ef3d1a505,ada-prob,0,0.03119546350504911,78
169,60f47600a931759ef3d1a505,ada-prob,1,0.28020257836020684,139
170,60f47600a931759ef3d1a505,ada-prob,2,0.5505480973148135,100
171,60f47600a931759ef3d1a505,ada-prob,3,0.44246811997634206,39
172,60f47600a931759ef3d1a505,ada-prob,4,0.11139193569474376,94
173,60f47600a931759ef3d1a505,ada-prob,5,0.17955110635888372,44
174,60f47600a931759ef3d1a505,ada-prob,6,0.5185670286621603,40
175,60f47600a931759ef3d1a505,ada-prob,7,0.34475186642610767,96
176,60f47600a931759ef3d1a505,ada-prob,8,0.4351281125094609,127
177,60f47600a931759ef3d1a505,ada-prob,9,0.5170332370323534,83
178,60f47600a931759ef3d1a505,ada-prob,10,1.0,106
179,60f47600a931759ef3d1a505,ada-prob,11,0.24976882766675074,109
180,60f47600a931759ef3d1a505,ada-prob,12,0.8109201568407939,52
181,60f47600a931759ef3d1a505,ada-prob,13,0.18754852402818456,12
182,60f47600a931759ef3d1a505,ada-prob,14,0.4539860313090386,81
183,60f47600a931759ef3d1a505,ada-pos,0,0.05668010313125288,18
184,60f47600a931759ef3d1a505,ada-pos,1,0.1527676786625577,91
185,60f47600a931759ef3d1a505,ada-pos,2,0.349339078010162,51
186,60f47600a931759ef3d1a505,ada-pos,3,0.700102407740962,87
187,60f47600a931759ef3d1a505,ada-pos,4,0.4442271597122723,16
188,60f47600a931759ef3d1a505,ada-pos,5,0.5687772583355865,10
189,5e61233d8f636e0228897cdd,ada-pos,0,1.0768333751230765e-09,91
190,5e61233d8f636e0228897cdd,ada-pos,1,0.0,50
191,5e61233d8f636e0228897cdd,ada-pos,2,0.0,18
192,5e61233d8f636e0228897cdd,ada-pos,3,5.986026429330276e-09,63
193,5e61233d8f636e0228897cdd,ada-pos,4,0.0005891561618673728,42
194,5e61233d8f636e0228897cdd,ada-pos,5,0.25528853220486425,24
195,5e61233d8f636e0228897cdd,ada-prob,0,0.0011135638089165,141
196,5e61233d8f636e0228897cdd,ada-prob,1,0.5850935623857455,116
197,5e61233d8f636e0228897cdd,ada-prob,2,0.3134986565974293,148
198,5e61233d8f636e0228897cdd,ada-prob,3,1.0,58
199,5e61233d8f636e0228897cdd,ada-prob,4,0.6555929385354425,45
200,5e61233d8f636e0228897cdd,ada-prob,5,0.16101994699244698,62
201,5e61233d8f636e0228897cdd,ada-prob,6,0.3281716252946589,89
202,5e61233d8f636e0228897cdd,ada-prob,7,0.5125193738788394,84
203,5e61233d8f636e0228897cdd,ada-prob,8,0.4818593853338158,115
204,5e61233d8f636e0228897cdd,ada-prob,9,0.43267236053771196,38
205,5e61233d8f636e0228897cdd,ada-prob,10,0.9063454565393338,36
206,5e61233d8f636e0228897cdd,ada-prob,11,0.13422115951423652,140
207,5e61233d8f636e0228897cdd,ada-prob,12,0.5797182610981311,129
208,5e61233d8f636e0228897cdd,ada-prob,13,0.21787373753848938,94
209,5e61233d8f636e0228897cdd,ada-prob,14,0.9255167931819983,76
210,616597ecca6e8d930673b1e4,ada-prob,0,0.0002984361727294219,8
211,616597ecca6e8d930673b1e4,ada-prob,1,0.18274223026994926,61
212,616597ecca6e8d930673b1e4,ada-prob,2,0.06516737609077539,74
213,616597ecca6e8d930673b1e4,ada-prob,3,0.712808223494711,111
214,616597ecca6e8d930673b1e4,ada-prob,4,0.15751947630470553,135
215,616597ecca6e8d930673b1e4,ada-prob,5,0.46051639028383673,103
216,616597ecca6e8d930673b1e4,ada-prob,6,1.0,12
217,616597ecca6e8d930673b1e4,ada-prob,7,0.4660969120325934,64
218,616597ecca6e8d930673b1e4,ada-prob,8,0.6963233312043196,143
219,616597ecca6e8d930673b1e4,ada-prob,9,0.3205786780390781,95
220,616597ecca6e8d930673b1e4,ada-prob,10,0.4737560066128699,24
221,616597ecca6e8d930673b1e4,ada-prob,11,0.8508104275591152,124
222,616597ecca6e8d930673b1e4,ada-prob,12,0.49791829271068555,20
223,616597ecca6e8d930673b1e4,ada-prob,13,0.5922875964774503,83
224,616597ecca6e8d930673b1e4,ada-prob,14,0.5768322810487115,146
225,616597ecca6e8d930673b1e4,ada-pos,0,0.573980726856469,89
226,616597ecca6e8d930673b1e4,ada-pos,1,0.3253747724564606,71
227,616597ecca6e8d930673b1e4,ada-pos,2,0.6301298326666501,36
228,616597ecca6e8d930673b1e4,ada-pos,3,0.4878265934430255,26
229,616597ecca6e8d930673b1e4,ada-pos,4,0.5304439419227358,48
230,616597ecca6e8d930673b1e4,ada-pos,5,0.4055482047022676,17
231,635274edf9fb7843c85d7bde,ada-pos,0,0.7008327669283865,8
232,635274edf9fb7843c85d7bde,ada-pos,1,0.6745296796227,71
233,635274edf9fb7843c85d7bde,ada-pos,2,0.7196565052037086,0
234,635274edf9fb7843c85d7bde,ada-pos,3,0.892057760437788,36
235,635274edf9fb7843c85d7bde,ada-pos,4,0.5412807697032167,67
236,635274edf9fb7843c85d7bde,ada-pos,5,0.007054241977085979,94
237,635274edf9fb7843c85d7bde,ada-prob,0,1.0,97
238,635274edf9fb7843c85d7bde,ada-prob,1,0.40717632182382585,38
239,635274edf9fb7843c85d7bde,ada-prob,2,0.464491446778593,140
240,635274edf9fb7843c85d7bde,ada-prob,3,0.5680070472563098,131
241,635274edf9fb7843c85d7bde,ada-prob,4,0.7204128084425121,133
242,635274edf9fb7843c85d7bde,ada-prob,5,0.997707106359278,70
243,635274edf9fb7843c85d7bde,ada-prob,6,0.49234529407775507,127
244,635274edf9fb7843c85d7bde,ada-prob,7,0.2806263887537251,147
245,635274edf9fb7843c85d7bde,ada-prob,8,0.28025314653041383,94
246,635274edf9fb7843c85d7bde,ada-prob,9,0.5967168820040797,103
247,635274edf9fb7843c85d7bde,ada-prob,10,0.7045982983825966,11
248,635274edf9fb7843c85d7bde,ada-prob,11,0.7048151703195433,112
249,635274edf9fb7843c85d7bde,ada-prob,12,1.0,33
250,635274edf9fb7843c85d7bde,ada-prob,13,1.0,60
251,635274edf9fb7843c85d7bde,ada-prob,14,1.0,45
252,5eaa9250557519012c296463,ada-prob,0,0.4050841791515192,4
253,5eaa9250557519012c296463,ada-prob,1,0.882251977263892,29
254,5eaa9250557519012c296463,ada-prob,2,0.6641244100227773,117
255,5eaa9250557519012c296463,ada-prob,3,0.4324977706081722,47
256,5eaa9250557519012c296463,ada-prob,4,0.7682164552320034,133
257,5eaa9250557519012c296463,ada-prob,5,1.0,32
258,5eaa9250557519012c296463,ada-prob,6,0.7249837778401376,86
259,5eaa9250557519012c296463,ada-prob,7,1.0,131
260,5eaa9250557519012c296463,ada-prob,8,0.7405919496838793,143
261,5eaa9250557519012c296463,ada-prob,9,0.795986471790842,54
262,5eaa9250557519012c296463,ada-prob,10,0.8657970117389939,25
263,5eaa9250557519012c296463,ada-prob,11,0.8254787303710253,89
264,5eaa9250557519012c296463,ada-prob,12,0.5985630857547348,104
265,5eaa9250557519012c296463,ada-prob,13,0.5713579894299609,111
266,5eaa9250557519012c296463,ada-prob,14,1.0,88
267,5eaa9250557519012c296463,ada-pos,0,0.26523847407551016,78
268,5eaa9250557519012c296463,ada-pos,1,0.8865107626545266,38
269,5eaa9250557519012c296463,ada-pos,2,0.8282659320981169,23
270,5eaa9250557519012c296463,ada-pos,3,0.845252019262869,30
271,5eaa9250557519012c296463,ada-pos,4,0.9288993826707794,25
272,5eaa9250557519012c296463,ada-pos,5,0.6863706927682469,83
273,56d7623f04c67d000c7b9de6,ada-pos,0,0.34034340805748164,56
274,56d7623f04c67d000c7b9de6,ada-pos,1,0.4344804779726431,48
275,56d7623f04c67d000c7b9de6,ada-pos,2,0.001643919789703726,90
276,56d7623f04c67d000c7b9de6,ada-pos,3,0.0018858019749010404,28
277,56d7623f04c67d000c7b9de6,ada-pos,4,0.0005123371676556014,31
278,56d7623f04c67d000c7b9de6,ada-pos,5,0.06676650640523475,62
279,56d7623f04c67d000c7b9de6,ada-prob,0,0.15457866256270936,109
280,56d7623f04c67d000c7b9de6,ada-prob,1,0.3444203713151117,97
281,56d7623f04c67d000c7b9de6,ada-prob,2,0.6203791722956106,55
282,56d7623f04c67d000c7b9de6,ada-prob,3,0.02476956582781531,22
283,56d7623f04c67d000c7b9de6,ada-prob,4,0.7141287863462434,80
284,56d7623f04c67d000c7b9de6,ada-prob,5,0.0039504601066272455,25
285,56d7623f04c67d000c7b9de6,ada-prob,6,0.38777092122418294,68
286,56d7623f04c67d000c7b9de6,ada-prob,7,0.07108053416078916,86
287,56d7623f04c67d000c7b9de6,ada-prob,8,0.0311266365300722,42
288,56d7623f04c67d000c7b9de6,ada-prob,9,0.01742626410822221,8
289,56d7623f04c67d000c7b9de6,ada-prob,10,0.01537933879607264,114
290,56d7623f04c67d000c7b9de6,ada-prob,11,0.3808014764244057,77
291,56d7623f04c67d000c7b9de6,ada-prob,12,0.7164615662540927,91
292,56d7623f04c67d000c7b9de6,ada-prob,13,0.22094524774813668,69
293,56d7623f04c67d000c7b9de6,ada-prob,14,0.3592403832777926,112
294,59dbbdce5de9b000017ebf19,ada-prob,0,0.32716387458435237,15
295,59dbbdce5de9b000017ebf19,ada-prob,1,0.6672282923750157,148
296,59dbbdce5de9b000017ebf19,ada-prob,2,1.0,51
297,59dbbdce5de9b000017ebf19,ada-prob,3,0.5768687456609647,82
298,59dbbdce5de9b000017ebf19,ada-prob,4,0.5623033226517115,68
299,59dbbdce5de9b000017ebf19,ada-prob,5,0.8001577833430185,38
300,59dbbdce5de9b000017ebf19,ada-prob,6,0.7590006917502037,58
301,59dbbdce5de9b000017ebf19,ada-prob,7,0.8216890716997688,144
302,59dbbdce5de9b000017ebf19,ada-prob,8,0.9597543767461438,145
303,59dbbdce5de9b000017ebf19,ada-prob,9,0.6440525134403798,112
304,59dbbdce5de9b000017ebf19,ada-prob,10,0.47368371565306044,78
305,59dbbdce5de9b000017ebf19,ada-prob,11,0.6992197177969226,55
306,59dbbdce5de9b000017ebf19,ada-prob,12,0.6201830854123423,134
307,59dbbdce5de9b000017ebf19,ada-prob,13,0.5972736433584799,48
308,59dbbdce5de9b000017ebf19,ada-prob,14,0.555995629368704,34
309,59dbbdce5de9b000017ebf19,ada-pos,0,0.0006147410849700421,11
310,59dbbdce5de9b000017ebf19,ada-pos,1,0.0049355856550328744,15
311,59dbbdce5de9b000017ebf19,ada-pos,2,0.3511580804076338,29
312,59dbbdce5de9b000017ebf19,ada-pos,3,0.011987941591231663,3
313,59dbbdce5de9b000017ebf19,ada-pos,4,0.033623279155073155,35
314,59dbbdce5de9b000017ebf19,ada-pos,5,0.015105212255888205,90
315,63ced4ebc2eff3a3a7c35b1e,ada-pos,0,0.3269802533032858,54
316,63ced4ebc2eff3a3a7c35b1e,ada-pos,1,0.42949425564923155,27
317,63ced4ebc2eff3a3a7c35b1e,ada-pos,2,0.41505386806270794,22
318,63ced4ebc2eff3a3a7c35b1e,ada-pos,3,0.5512323077148177,12
319,63ced4ebc2eff3a3a7c35b1e,ada-pos,4,0.3829501917183929,75
320,63ced4ebc2eff3a3a7c35b1e,ada-pos,5,0.3630251407129701,25
321,63ced4ebc2eff3a3a7c35b1e,ada-prob,0,0.2928385666903383,92
322,63ced4ebc2eff3a3a7c35b1e,ada-prob,1,0.5288013528565604,85
323,63ced4ebc2eff3a3a7c35b1e,ada-prob,2,0.7204110301985821,106
324,63ced4ebc2eff3a3a7c35b1e,ada-prob,3,0.9791673101090986,79
325,63ced4ebc2eff3a3a7c35b1e,ada-prob,4,0.1654596991885629,97
326,63ced4ebc2eff3a3a7c35b1e,ada-prob,5,0.8195174082559279,69
327,63ced4ebc2eff3a3a7c35b1e,ada-prob,6,0.5769128721010158,145
328,63ced4ebc2eff3a3a7c35b1e,ada-prob,7,0.8184888891197604,20
329,63ced4ebc2eff3a3a7c35b1e,ada-prob,8,0.7266691630859778,24
330,63ced4ebc2eff3a3a7c35b1e,ada-prob,9,0.609673818304478,96
331,63ced4ebc2eff3a3a7c35b1e,ada-prob,10,0.3648207179306684,26
332,63ced4ebc2eff3a3a7c35b1e,ada-prob,11,0.39564082680045853,121
333,63ced4ebc2eff3a3a7c35b1e,ada-prob,12,0.8093548309761014,16
334,63ced4ebc2eff3a3a7c35b1e,ada-prob,13,0.5679823154430261,43
335,63ced4ebc2eff3a3a7c35b1e,ada-prob,14,0.8300811909700953,33
336,5ca9f8926025570001c872f3,ada-prob,0,0.6143723428811052,144
337,5ca9f8926025570001c872f3,ada-prob,1,0.6847145649173525,61
338,5ca9f8926025570001c872f3,ada-prob,2,1.0,4
339,5ca9f8926025570001c872f3,ada-prob,3,0.6005836713827478,11
340,5ca9f8926025570001c872f3,ada-prob,4,1.0,116
341,5ca9f8926025570001c872f3,ada-prob,5,0.6686314601849673,126
342,5ca9f8926025570001c872f3,ada-prob,6,0.952789104142299,88
343,5ca9f8926025570001c872f3,ada-prob,7,0.6766290174220743,118
344,5ca9f8926025570001c872f3,ada-prob,8,1.0,9
345,5ca9f8926025570001c872f3,ada-prob,9,0.7151078583202573,113
346,5ca9f8926025570001c872f3,ada-prob,10,0.6942527201186863,68
347,5ca9f8926025570001c872f3,ada-prob,11,0.5472632816870521,46
348,5ca9f8926025570001c872f3,ada-prob,12,0.9143076153092686,77
349,5ca9f8926025570001c872f3,ada-prob,13,1.0,21
350,5ca9f8926025570001c872f3,ada-prob,14,0.7286293212225305,99
351,5ca9f8926025570001c872f3,ada-pos,0,0.7040404071851966,88
352,5ca9f8926025570001c872f3,ada-pos,1,0.7680289851886788,24
353,5ca9f8926025570001c872f3,ada-pos,2,1.0,27
354,5ca9f8926025570001c872f3,ada-pos,3,1.0,69
355,5ca9f8926025570001c872f3,ada-pos,4,0.5505849173960999,94
356,5ca9f8926025570001c872f3,ada-pos,5,0.9431405120237758,72
357,5e0791aaf87bca10992b82b2,ada-pos,0,0.8360207458623775,78
358,5e0791aaf87bca10992b82b2,ada-pos,1,0.6295932729879421,74
359,5e0791aaf87bca10992b82b2,ada-pos,2,0.4317953672129803,98
360,5e0791aaf87bca10992b82b2,ada-pos,3,0.7152324297667422,61
361,5e0791aaf87bca10992b82b2,ada-pos,4,0.6984664054981617,0
362,5e0791aaf87bca10992b82b2,ada-pos,5,0.8008046913987741,99
363,5e0791aaf87bca10992b82b2,ada-prob,0,0.7055087780475224,63
364,5e0791aaf87bca10992b82b2,ada-prob,1,1.0,94
365,5e0791aaf87bca10992b82b2,ada-prob,2,0.5132430289734502,21
366,5e0791aaf87bca10992b82b2,ada-prob,3,1.0,41
367,5e0791aaf87bca10992b82b2,ada-prob,4,1.0,57
368,5e0791aaf87bca10992b82b2,ada-prob,5,1.0,100
369,5e0791aaf87bca10992b82b2,ada-prob,6,0.6118910197542564,141
370,5e0791aaf87bca10992b82b2,ada-prob,7,0.6481110375844361,99
371,5e0791aaf87bca10992b82b2,ada-prob,8,0.32129200159183946,98
372,5e0791aaf87bca10992b82b2,ada-prob,9,0.9610525681201244,15
