,subject,task,session_idx,score,sequence_id
121,5f522c40069004482b3af322,ada-pos,1,0.2547732920770809,2
122,5f522c40069004482b3af322,ada-pos,2,0.118193222063333,91
123,5f522c40069004482b3af322,ada-pos,3,0.3541141665805209,47
124,5f522c40069004482b3af322,ada-pos,4,0.46469220423727187,65
125,5f522c40069004482b3af322,ada-pos,5,0.833990092138024,45
126,5f522c40069004482b3af322,ada-pos,6,0.7760975857503147,93
127,5f522c40069004482b3af322,ada-pos,7,0.6497126210666706,53
128,5f522c40069004482b3af322,ada-pos,8,0.5032397342868388,75
129,5f522c40069004482b3af322,ada-pos,9,0.8720995876906953,84
130,545d347afdf99b7f9fca22c7,ada-pos,0,0.3369003451215167,61
131,545d347afdf99b7f9fca22c7,ada-pos,1,1.0,64
132,545d347afdf99b7f9fca22c7,ada-pos,2,0.6340063935078994,44
133,545d347afdf99b7f9fca22c7,ada-pos,3,0.34959967328144004,62
134,545d347afdf99b7f9fca22c7,ada-pos,4,0.2963725612894529,50
135,545d347afdf99b7f9fca22c7,ada-pos,5,0.1848558166663227,30
136,545d347afdf99b7f9fca22c7,ada-pos,6,0.011132379179097256,37
137,545d347afdf99b7f9fca22c7,ada-pos,7,0.8046174209641752,42
138,545d347afdf99b7f9fca22c7,ada-pos,8,0.0020479324327926153,10
139,545d347afdf99b7f9fca22c7,ada-pos,9,0.16186275617711932,96
140,60f364780342181eb49b70d7,ada-pos,0,0.7752294904979188,42
141,60f364780342181eb49b70d7,ada-pos,1,0.47967311759211395,65
142,60f364780342181eb49b70d7,ada-pos,2,0.4993232320294502,72
143,60f364780342181eb49b70d7,ada-pos,3,1.0,26
144,60f364780342181eb49b70d7,ada-pos,4,0.9203943701373911,68
145,60f364780342181eb49b70d7,ada-pos,5,0.7088687938884451,95
146,60f364780342181eb49b70d7,ada-pos,6,0.48677807162240355,83
147,60f364780342181eb49b70d7,ada-pos,7,0.42236936876886333,18
148,60f364780342181eb49b70d7,ada-pos,8,0.8761174973145371,4
149,60f364780342181eb49b70d7,ada-pos,9,1.0,75
150,58b20a24c352cc0001ed554b,ada-pos,0,0.3842018652753314,80
151,58b20a24c352cc0001ed554b,ada-pos,1,0.3842829839390772,93
152,58b20a24c352cc0001ed554b,ada-pos,2,0.4784867079336442,48
153,58b20a24c352cc0001ed554b,ada-pos,3,0.34899288172429516,98
154,58b20a24c352cc0001ed554b,ada-pos,4,0.40884172045360523,81
155,58b20a24c352cc0001ed554b,ada-pos,5,0.3967441781445025,41
156,58b20a24c352cc0001ed554b,ada-pos,6,0.37863417112636966,14
157,58b20a24c352cc0001ed554b,ada-pos,7,0.38658548659106046,37
158,58b20a24c352cc0001ed554b,ada-pos,8,0.14608158052131356,77
159,58b20a24c352cc0001ed554b,ada-pos,9,0.4439913115182684,45
160,57acc170c6bab4000172a42e,ada-pos,0,0.21570758238405335,24
161,57acc170c6bab4000172a42e,ada-pos,1,0.9176746511181805,57
162,57acc170c6bab4000172a42e,ada-pos,2,0.2261623122921634,81
163,57acc170c6bab4000172a42e,ada-pos,3,0.6166383153644085,25
164,57acc170c6bab4000172a42e,ada-pos,4,0.6092518027960244,20
165,57acc170c6bab4000172a42e,ada-pos,5,0.7600105469049695,23
166,57acc170c6bab4000172a42e,ada-pos,6,0.777273619778784,61
167,57acc170c6bab4000172a42e,ada-pos,7,0.6634635777566047,92
168,57acc170c6bab4000172a42e,ada-pos,8,0.08078309368821122,55
169,57acc170c6bab4000172a42e,ada-pos,9,0.4886482782302453,79
170,55885582fdf99b4021921fbd,ada-pos,0,0.008837942605595206,85
171,55885582fdf99b4021921fbd,ada-pos,1,0.0020540523807958968,72
172,55885582fdf99b4021921fbd,ada-pos,2,0.3508702681985133,29
173,55885582fdf99b4021921fbd,ada-pos,3,0.297188402051582,67
174,55885582fdf99b4021921fbd,ada-pos,4,0.43681634027085,43
175,55885582fdf99b4021921fbd,ada-pos,5,0.9670451345257111,27
176,55885582fdf99b4021921fbd,ada-pos,6,0.6386113830451169,16
177,55885582fdf99b4021921fbd,ada-pos,7,0.6699760779821612,83
178,55885582fdf99b4021921fbd,ada-pos,8,1.0,54
179,55885582fdf99b4021921fbd,ada-pos,9,0.857851394035392,97
180,60f0606a61eb5a43c4179887,ada-pos,0,0.3016314323470376,16
181,60f0606a61eb5a43c4179887,ada-pos,1,0.36294481075190654,22
182,60f0606a61eb5a43c4179887,ada-pos,2,0.4607144131959433,68
183,60f0606a61eb5a43c4179887,ada-pos,3,0.36820594228504633,23
184,60f0606a61eb5a43c4179887,ada-pos,4,0.5415065075883551,12
185,60f0606a61eb5a43c4179887,ada-pos,5,0.3451719249929659,84
186,60f0606a61eb5a43c4179887,ada-pos,6,0.36522295815381745,5
187,60f0606a61eb5a43c4179887,ada-pos,7,0.46757784881973113,10
188,60f0606a61eb5a43c4179887,ada-pos,8,0.3042736121104707,52
189,60f0606a61eb5a43c4179887,ada-pos,9,0.3665863168582639,17
190,5f58d87950e39f07ad1ba367,ada-pos,0,0.21036461755266556,52
191,5f58d87950e39f07ad1ba367,ada-pos,1,0.4797205735206214,91
192,5f58d87950e39f07ad1ba367,ada-pos,2,0.8281630563001956,96
193,5f58d87950e39f07ad1ba367,ada-pos,3,0.7873873554849167,83
194,5f58d87950e39f07ad1ba367,ada-pos,4,0.7219330259504639,5
195,5f58d87950e39f07ad1ba367,ada-pos,5,0.7096187399556769,33
196,5f58d87950e39f07ad1ba367,ada-pos,6,0.8665387824260169,50
197,5f58d87950e39f07ad1ba367,ada-pos,7,0.7076502205876629,2
198,5f58d87950e39f07ad1ba367,ada-pos,8,0.6219057369497172,94
199,5f58d87950e39f07ad1ba367,ada-pos,9,0.795213067682753,40
